Data incidente,Latitudine,Longitudine,Centro abitato,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Inviata ore,Sul posto ore
17/11/2023,41.11315,16.86879,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,18:32,18:40
17/11/2023,41.12222,16.87973,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,19:45,20:10
17/11/2023,41.10897,16.86028,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,si,00:00,00:00
17/11/2023,41.11368,16.86492,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,20:10,20:20
17/11/2023,41.1241,16.86717,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,21:45,22:00
17/11/2023,41.11258,16.87466,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,no,23:25,23:30
18/11/2023,41.11099,16.87375,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Scarso,no,no,01:25,01:30
18/11/2023,41.12221099,16.87879845,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Scarso,no,no,07:10,07:30
18/11/2023,41.13678,16.81715,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:48,11:10
18/11/2023,41.08819,16.86544,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Normale,no,no,10:45,11:00
18/11/2023,41.12532,16.85578,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:50,13:05
18/11/2023,41.15269,16.77102,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,13:03,13:10
18/11/2023,41.11563676,16.88761647,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,13:45,13:55
18/11/2023,41.0627,16.88297,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Vento forte,Normale,no,no,16:10,16:20
18/11/2023,41.08978,16.86001,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,si,no,19:40,19:50
18/11/2023,41.096896,16.8996159,no,Statale,Rettilineo,Asciutto,Asfaltata,Vento forte,Intenso,no,no,20:15,20:20
18/11/2023,41.1008,16.87636,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,22:00,22:20
18/11/2023,41.12610036,16.87211627,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,00:15,00:30
19/11/2023,41.12450585,16.85849969,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,03:55,04:05
19/11/2023,41.1251432,16.8607295,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,09:50,10:00
19/11/2023,41.11133,16.86817,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,11:40,11:50
19/11/2023,41.15468,16.76526,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,12:30,12:40
19/11/2023,41.16432,16.74241,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,si,14:30,14:45
19/11/2023,41.1039,16.81431,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,17:45,18:00
19/11/2023,41.10472,16.87147,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,19:05,19:15
19/11/2023,41.122311,16.8632111,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,22:54,23:10
19/11/2023,41.11684,16.86544,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,no,no,00:20,00:30
20/11/2023,41.11825,16.79727,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,12:40,13:00
20/11/2023,41.10468,16.88668,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,08:15,08:25
20/11/2023,41.11039,16.86796,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,08:15,08:25
20/11/2023,41.0873751,16.9990752,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:25,14:40
20/11/2023,41.11622617,16.86867558,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,13:45,13:55
20/11/2023,41.12292,16.87777,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,17:40,17:50
20/11/2023,41.11948,16.88184,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:04,18:15
21/11/2023,41.10553,16.93765,si,Strada Urbana,Curva a visuale libera,Bagnato (umidita' in atto),Asfaltata,Sole radente,Intenso,si,si,07:40,07:55
21/11/2023,41.10819,16.91105,si,Strada Urbana,Rettilineo,Asciutto,Strada pavimentata dissestata,Sereno,Normale,no,si,00:00,00:00
21/11/2023,41.11382,16.8964,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:05,10:15
21/11/2023,41.11028,16.89051,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,10:30,10:44
21/11/2023,41.11577,16.89007,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:40,10:45
21/11/2023,41.12373,16.81409,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,12:20,12:30
21/11/2023,41.11258,16.87622,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,13:30,13:45
21/11/2023,41.0837332,16.8865787,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:25,14:35
22/11/2023,41.12370245,16.86715002,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,08:06,08:20
22/11/2023,41.09482,16.83451,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,11:38,11:50
22/11/2023,41.08458,16.86396,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,10:55,11:00
22/11/2023,41.10663,16.87815,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,11:10,11:15
22/11/2023,41.09515,16.89113,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,12:40,12:55
22/11/2023,41.10195,16.86487,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,15:50,16:05
22/11/2023,41.12446,16.86531,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,19:10,19:30
22/11/2023,41.119854,16.8386951,si,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Normale,no,si,21:00,21:05
23/11/2023,41.09552,16.94412,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,00:15,00:25
23/11/2023,41.12935349,16.85114823,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,08:10,08:20
23/11/2023,41.12164,16.87373,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,00:00,00:00
23/11/2023,41.12325,16.83366,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Sereno,Normale,no,no,08:45,08:55
23/11/2023,41.10627,16.87833,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,09:30,09:40
23/11/2023,41.07383,16.8625,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,10:40,11:05
23/11/2023,41.11982,16.86914,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,12:00,12:15
23/11/2023,41.12739556,16.84565635,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,16:00,16:15
23/11/2023,41.12137,16.8612,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,17:55,18:15
23/11/2023,41.11992,16.87412,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,00:00,00:00
23/11/2023,41.10455,16.86304,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,18:45,18:55
23/11/2023,41.13117,16.83604,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,20:35,20:45
23/11/2023,41.09774,16.86034,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,20:50,21:10
23/11/2023,41.13536,16.82791,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:40,21:50
23/11/2023,41.11255,16.87102,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,22:00,22:05
23/11/2023,41.10954,16.82532,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,si,23:10,23:25
24/11/2023,41.12479,16.87453,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,06:15,06:20
24/11/2023,41.09076,16.86994,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,00:00,00:00
24/11/2023,41.10855,16.87403,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,09:30,09:40
24/11/2023,41.09607,16.85762,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,12:15,12:25
24/11/2023,41.12717712,16.85172072,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,15:25,15:35
24/11/2023,41.1222,16.87274,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,18:45,19:05
24/11/2023,41.11594,16.83597,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,19:15,19:25
25/11/2023,41.11291577,16.87067339,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,04:15,04:25
25/11/2023,41.08783,16.81993,si,Provinciale entro l'abitato,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,si,si,08:10,08:25
25/11/2023,41.09651,16.86011,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,13:15,13:25
25/11/2023,41.11675,16.86517,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,12:40,12:55
25/11/2023,41.15175,16.77094,si,Statale entro l'abitato,Curva a visuale libera,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,12:52,13:00
25/11/2023,41.11896,16.87407,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,18:50,19:00
25/11/2023,41.10417,16.86718,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,20:00,20:15
25/11/2023,41.11493,16.87792,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,20:50,21:00
25/11/2023,41.12027,16.87615,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,si,no,23:20,23:30
26/11/2023,41.0969,16.89962,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,00:35,00:45
26/11/2023,41.08855,16.98087,no,Statale,Rettilineo,Bagnato (pioggia),Asfaltata,Vento forte,Normale,no,no,01:30,01:45
26/11/2023,41.11476,16.86406,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,16:00,16:10
26/11/2023,41.11121,16.86927,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,17:25,17:35
27/11/2023,41.1217,16.85287,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,09:00,09:20
27/11/2023,41.10117,16.84773,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,09:20,09:30
27/11/2023,41.12909,16.8513,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,10:20,10:30
27/11/2023,41.10052,16.88834,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,10:50,11:00
27/11/2023,41.12574,16.86396,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,12:40,12:50
27/11/2023,41.06966,16.86457,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,13:20,13:30
27/11/2023,41.11446,16.8649,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,15:08,15:15
27/11/2023,41.1075908,16.8738983,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,17:00,17:10
27/11/2023,41.10187,16.91116,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,16:45,16:47
27/11/2023,41.10992,16.89709,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,19:50,20:00
28/11/2023,41.12724,16.86569,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Intenso,no,si,10:05,10:10
28/11/2023,41.11721,16.89048,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,11:41,11:57
28/11/2023,41.1032755,16.88720267,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,13:00,13:05
28/11/2023,41.1628,16.74843,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,13:30,13:40
28/11/2023,41.13508,16.8138,si,Statale entro l'abitato,Curva senza visuale libera,Bagnato (pioggia),Asfaltata,Sereno,Normale,si,no,16:02,16:15
28/11/2023,41.12419,16.82435,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,16:50,17:00
28/11/2023,41.118,16.87441,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,17:25,17:40
28/11/2023,41.08903,16.86693,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,18:50,19:00
28/11/2023,41.15868,16.76513,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,20:00,20:10
28/11/2023,41.1094155,16.8738804,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,21:05,21:15
28/11/2023,41.12875,16.83745,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,22:50,23:05
29/11/2023,41.1143777,16.85081095,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,00:15,00:25
29/11/2023,41.09049,16.87007,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,si,no,01:00,01:15
29/11/2023,41.12292,16.86137,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,no,01:40,01:50
29/11/2023,41.10948,16.87417,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,08:20,08:45
29/11/2023,41.12232,16.85282,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,10:00,10:15
29/11/2023,41.09519,16.87329,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,15:20,15:40
29/11/2023,41.12506,16.84754,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,si,16:50,17:00
29/11/2023,41.10536,16.863,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,17:15,17:45
29/11/2023,41.10799,16.82153,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,17:40,18:00
29/11/2023,41.1101312,16.8719202,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:50,19:15
29/11/2023,41.11247,16.8945,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,00:00,00:00
30/11/2023,41.12221,16.8667,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,03:56,04:10
30/11/2023,41.0969,16.89962,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,06:15,06:25
30/11/2023,41.1152463,16.8686504,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,07:30,07:45
30/11/2023,41.1275,16.8465,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,07:15,07:30
30/11/2023,41.12419,16.78948,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,08:05,08:25
30/11/2023,41.12295,16.79308,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,08:15,08:20
30/11/2023,41.11264,16.88794,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,08:47,09:00
30/11/2023,41.10196,16.85691,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,09:10,09:15
30/11/2023,41.12404,16.87583,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,09:37,09:45
30/11/2023,41.08911037,16.8881885,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,14:20,14:40
30/11/2023,41.11437,16.84238,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,18:32,18:45
01/12/2023,41.10255416,16.86224938,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,10:55,11:00
01/12/2023,41.1086706,16.8877854,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,11:55,12:10
01/12/2023,41.1267,16.84745,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,12:45,13:00
01/12/2023,41.09665,16.88869,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,13:35,13:40
01/12/2023,41.12413,16.85857,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,16:10,16:15
01/12/2023,41.10315,16.86708,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,16:40,16:50
01/12/2023,41.11576,16.87627,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,17:30,17:34
01/12/2023,41.12198,16.85198,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,20:15,20:20
01/12/2023,41.11376,16.87325,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,23:20,23:30
02/12/2023,41.08679,16.87943,si,Strada Urbana,Curva senza visuale libera,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,03:00,03:10
02/12/2023,41.119,16.79738,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,09:40,09:50
02/12/2023,41.12164,16.87373,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,12:45,13:00
02/12/2023,41.12070057,16.85789541,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,13:15,13:30
02/12/2023,41.10609,16.91442,si,Strada Urbana,Rettilineo,Sdrucciolevole (pietrisco),Asfaltata,Sereno,Normale,no,si,14:00,14:05
02/12/2023,41.12318,16.87263,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:50,18:00
02/12/2023,41.11679,16.88874,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,18:40,19:42
03/12/2023,41.0719,16.86186,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,11:32,11:35
03/12/2023,41.13146,16.83496,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,13:05,13:15
03/12/2023,41.10323,16.87372,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,14:15,14:25
03/12/2023,41.09497,16.94555,no,Statale,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,15:45,15:50
03/12/2023,41.08118,17.02492,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,17:30,17:50
03/12/2023,41.11363,16.86358,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,19:00,19:10
03/12/2023,41.11025,16.85349,si,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,no,20:25,20:30
03/12/2023,41.12619,16.7847,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Scarso,no,no,22:10,22:20
03/12/2023,41.10317,16.86709,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,22:30,22:40
04/12/2023,41.13047,16.83936,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,10:55,11:10
04/12/2023,41.13765,16.77851,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:15,11:25
04/12/2023,41.10733,16.8754,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:50,12:10
04/12/2023,41.11518,16.89297,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,14:50,15:10
04/12/2023,41.13554,16.82681,si,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,15:37,15:45
04/12/2023,41.1145847,16.8653184,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,16:15,16:25
04/12/2023,41.16271,16.74538,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,16:30,16:40
04/12/2023,41.11355,16.87221,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:40,17:50
04/12/2023,41.12418,16.83016,si,Provinciale entro l'abitato,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,19:35,19:50
04/12/2023,41.1251435,16.86567817,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,20:30,20:40
04/12/2023,41.12618,16.8614,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,21:10,21:25
04/12/2023,41.10712,16.86612,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,21:45,22:00
05/12/2023,41.0628248,16.873072,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,07:40,07:50
05/12/2023,41.11793,16.85665,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,10:40,10:55
05/12/2023,41.11391,16.88029,si,Strada Urbana,Pendenza,Asciutto,Asfaltata,Sereno,Normale,no,no,14:30,14:40
05/12/2023,41.12176,16.876,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,18:00,18:15
05/12/2023,41.09161568,16.84825017,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,si,si,18:55,19:10
05/12/2023,41.10748,16.85814,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Intenso,no,no,18:39,18:54
05/12/2023,41.1067,16.87169,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,18:50,19:00
05/12/2023,41.0993,16.88247,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,19:30,19:40
05/12/2023,41.10741485,16.85377895,si,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,22:10,22:18
05/12/2023,41.10849,16.86444,si,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,no,23:10,23:15
06/12/2023,41.11507,16.88747,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,no,00:10,00:15
06/12/2023,41.13882,16.81554,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,no,si,02:30,02:45
06/12/2023,41.12939,16.83387,si,Strada Urbana,Incrocio,Bagnato (umidita' in atto),Asfaltata,Sereno,Scarso,no,si,06:10,06:15
06/12/2023,41.12074,16.8844,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Intenso,no,si,00:00,00:00
06/12/2023,41.1162181,16.8576148,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,08:50,09:05
06/12/2023,41.12731,16.8476,si,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,si,no,00:00,00:00
06/12/2023,41.0932,16.87039,si,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Sereno,Intenso,no,si,00:00,00:00
06/12/2023,41.0969,16.89962,si,Statale entro l'abitato,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,09:45,09:55
06/12/2023,41.11267,16.87744,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,10:15,10:20
06/12/2023,41.12609,16.87066,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,11:10,11:20
06/12/2023,41.10379,16.88339,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,12:30,12:40
06/12/2023,41.073109,16.87426432,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,si,no,13:15,13:40
06/12/2023,41.09335,16.89577,no,Statale,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,si,si,00:00,00:00
06/12/2023,41.10385,16.8736,si,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,no,15:35,15:45
06/12/2023,41.10598,16.86507,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,16:30,16:40
06/12/2023,41.12198,16.78973,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,17:25,17:37
06/12/2023,41.13072,16.83777,si,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,17:55,18:10
06/12/2023,41.08594,16.99015,no,Statale,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,17:40,18:10
06/12/2023,41.10089,16.93033,si,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Nuvoloso,Scarso,no,no,18:18,18:29
